"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
743,54,54,46,"Nidau BE","Nidau (BE)","Nidau BE","54 Prozent der Stimmbürgerinnen und Stimmbürger in Nidau haben Ja gesagt zur Änderung des Verrechnungssteuergesetzes. Nidau hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","C'est oui à 54 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Nidau. Nidau a approuvé la loi, tout comme son canton.","Con il 54 percento di ""sì"", i cittadini del comune di Nidau hanno accolto la modifica della legge sull'imposta preventiva. Il comune di Nidau approvando la legge si è espresso come il suo cantone."
744,44.1,44.1,55.9,"Orpund BE","Orpund (BE)","Orpund BE","Orpund hat die Änderung des Verrechnungssteuergesetzes mit 55,9 Prozent Nein verworfen. Orpund hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants d'Orpund rejettent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 55,9 pour cent de non. Orpund a rejeté la loi, contrairement à son canton.","Nel comune di Orpund la modifica della legge sull'imposta preventiva è stata bocciata con il 55,9 percento dei voti. Il comune di Orpund respingendo la legge è andato controcorrente rispetto al suo cantone."
745,54.1,54.1,45.9,"Port BE","Port (BE)","Port BE","54,1 Prozent der Stimmbürgerinnen und Stimmbürger von Port haben sich für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Port hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Port, les habitants disent oui à 54,1 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Port a approuvé la loi, tout comme son canton.","Nel comune di Port la modifica della legge sull'imposta preventiva è stata approvata con il 54,1 percento dei voti. Il comune di Port approvando la legge si è espresso come il suo cantone."
746,25.8,25.8,74.2,"Safnern BE","Safnern (BE)","Safnern BE","Mit 8'809 Nein zu 3'063 Ja haben die Stimmbürgerinnen und Stimmbürger von Safnern die Änderung des Verrechnungssteuergesetzes abgelehnt. Das sind 74,2 Prozent. Safnern hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Safnern, les habitants sont défavorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 74,2 pour cent de non. Safnern a rejeté la loi, contrairement à son canton.","Con il 74,2 percento di ""no"", i cittadini del comune di Safnern hanno respinto la modifica della legge sull'imposta preventiva. Il comune di Safnern respingendo la legge è andato controcorrente rispetto al suo cantone."
747,39.9,39.9,60.1,"Scheuren BE","Scheuren (BE)","Scheuren BE","60,1 der Stimmbürgerinnen und Stimmbürger von Scheuren haben die Änderung des Verrechnungssteuergesetzes abgelehnt. Scheuren hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants de Scheuren s'opposent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 60,1 pour cent de non. Scheuren a rejeté la loi, contrairement à son canton.","No alla modifica della legge sull'imposta preventiva nel comune di Scheuren: i cittadini hanno bocciato il testo con il 60,1 percento dei voti. Il comune di Scheuren respingendo la legge è andato controcorrente rispetto al suo cantone."
748,20.4,20.4,79.6,"Schwadernau BE","Schwadernau (BE)","Schwadernau BE","Schwadernau hat die Änderung des Verrechnungssteuergesetzes mit 79,6 Prozent Nein verworfen. Schwadernau hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants de Schwadernau rejettent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 79,6 pour cent de non. Schwadernau a rejeté la loi, contrairement à son canton.","Nel comune di Schwadernau la modifica della legge sull'imposta preventiva è stata bocciata con il 79,6 percento dei voti. Il comune di Schwadernau respingendo la legge è andato controcorrente rispetto al suo cantone."
749,52.9,52.9,47.1,"Studen BE","Studen (BE)","Studen BE BE","Ja zur Änderung des Verrechnungssteuergesetzes in Studen BE. Die Gemeinde hat die Vorlage mit 52,9 Prozent der Stimmen angenommen. Studen BE hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les électeurs de Studen (BE) valident la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 52,9 pour cent de oui. Studen (BE) a approuvé la loi, tout comme son canton.","A Studen BE i cittadini hanno accolto, con il 52,9 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Studen BE approvando la legge si è espresso come il suo cantone."
750,74.5,74.5,25.5,"Sutz-Lattrigen BE","Sutz-Lattrigen (BE)","Sutz-Lattrigen BE","74,5 Prozent der Stimmbürgerinnen und Stimmbürger in Sutz-Lattrigen haben Ja gesagt zur Änderung des Verrechnungssteuergesetzes. Sutz-Lattrigen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","C'est oui à 74,5 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Sutz-Lattrigen. Sutz-Lattrigen a approuvé la loi, tout comme son canton.","Con il 74,5 percento di ""sì"", i cittadini del comune di Sutz-Lattrigen hanno accolto la modifica della legge sull'imposta preventiva. Il comune di Sutz-Lattrigen approvando la legge si è espresso come il suo cantone."
751,74.5,74.5,25.5,"Täuffelen BE","Täuffelen (BE)","Täuffelen BE","Täuffelen hat der Änderung des Verrechnungssteuergesetzes mit 3'787 Ja- zu 1'297 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 74,5 Prozent. Täuffelen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","La suppression l'impôt anticipé sur les intérêts des nouvelles obligations passe la rampe à Täuffelen avec 74,5 pour cent de oui. Täuffelen a approuvé la loi, tout comme son canton.","Da Täuffelen è arrivato un ""sì"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno accolto il testo con il 74,5 percento dei voti. Il comune di Täuffelen approvando la legge si è espresso come il suo cantone."
754,63.8,63.8,36.2,"Walperswil BE","Walperswil (BE)","Walperswil BE","Die Änderung des Verrechnungssteuergesetzes ist in Walperswil mit 63,8 Prozent der Stimmen angenommen worden. Walperswil hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Walperswil, les habitants sont favorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 63,8 pour cent de oui. Walperswil a approuvé la loi, tout comme son canton.","I cittadini di Walperswil si sono espressi a favore della modifica della legge sull'imposta preventiva. Il testo è stato approvato con il 63,8 percento dei voti. Il comune di Walperswil approvando la legge si è espresso come il suo cantone."
755,56.3,56.3,43.7,"Worben BE","Worben (BE)","Worben BE","Ja zur Änderung des Verrechnungssteuergesetzes in Worben. Die Gemeinde hat die Vorlage mit 56,3 Prozent der Stimmen angenommen. Worben hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les électeurs de Worben valident la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 56,3 pour cent de oui. Worben a approuvé la loi, tout comme son canton.","A Worben i cittadini hanno accolto, con il 56,3 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Worben approvando la legge si è espresso come il suo cantone."
756,45,45,55,"Twann-Tüscherz BE","Douanne-Daucher (BE)","Twann-Tüscherz BE","55 der Stimmbürgerinnen und Stimmbürger von Twann-Tüscherz haben die Änderung des Verrechnungssteuergesetzes abgelehnt. Twann-Tüscherz hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants de Douanne-Daucher s'opposent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 55 pour cent de non. Douanne-Daucher a rejeté la loi, contrairement à son canton.","No alla modifica della legge sull'imposta preventiva nel comune di Twann-Tüscherz: i cittadini hanno bocciato il testo con il 55 percento dei voti. Il comune di Twann-Tüscherz respingendo la legge è andato controcorrente rispetto al suo cantone."
761,84,84,16,"Därstetten BE","Därstetten (BE)","Därstetten BE","Därstetten hat der Änderung des Verrechnungssteuergesetzes mit 7'698 Ja- zu 1'464 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 84 Prozent. Därstetten hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","La suppression l'impôt anticipé sur les intérêts des nouvelles obligations passe la rampe à Därstetten avec 84 pour cent de oui. Därstetten a approuvé la loi, tout comme son canton.","Da Därstetten è arrivato un ""sì"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno accolto il testo con il 84 percento dei voti. Il comune di Därstetten approvando la legge si è espresso come il suo cantone."
762,82.7,82.7,17.3,"Diemtigen BE","Diemtigen (BE)","Diemtigen BE","82,7 Prozent der Stimmbürgerinnen und Stimmbürger in Diemtigen haben Ja gesagt zur Änderung des Verrechnungssteuergesetzes. Diemtigen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","C'est oui à 82,7 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Diemtigen. Diemtigen a approuvé la loi, tout comme son canton.","Con il 82,7 percento di ""sì"", i cittadini del comune di Diemtigen hanno accolto la modifica della legge sull'imposta preventiva. Il comune di Diemtigen approvando la legge si è espresso come il suo cantone."
763,8.6,8.6,91.4,"Erlenbach im Simmental BE","Erlenbach im Simmental (BE)","Erlenbach im Simmental BE","Keine Mehrheit für die Änderung des Verrechnungssteuergesetzes in Erlenbach im Simmental: Die Vorlage ist mit 91,4 Prozent gescheitert. Erlenbach im Simmental hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","C'est non à 91,4 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Erlenbach im Simmental. Erlenbach im Simmental a rejeté la loi, contrairement à son canton.","Da Erlenbach im Simmental è arrivato un ""no"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno bocciato il testo con il 91,4 percento dei voti. Il comune di Erlenbach im Simmental respingendo la legge è andato controcorrente rispetto al suo cantone."
766,85.5,85.5,14.5,"Oberwil im Simmental BE","Oberwil im Simmental (BE)","Oberwil im Simmental BE","Mit 85,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Oberwil im Simmental die Änderung des Verrechnungssteuergesetzes befürwortet. Oberwil im Simmental hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants d'Oberwil im Simmental acceptent de supprimer l'impôt anticipé sur les intérêts des nouvelles obligations avec 85,5 pour cent de oui. Oberwil im Simmental a approuvé la loi, tout comme son canton.","Nel comune di Oberwil im Simmental la modifica della legge sull'imposta preventiva è stata accettata con il 85,5 percento dei voti. Il comune di Oberwil im Simmental approvando la legge si è espresso come il suo cantone."
767,32.5,32.5,67.5,"Reutigen BE","Reutigen (BE)","Reutigen BE","In Reutigen hat die Änderung des Verrechnungssteuergesetzes keine Mehrheit gefunden: 67,5 Prozent haben die Vorlage abgelehnt. Reutigen hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","La suppression de l'impôt anticipé sur les intérêts des nouvelles obligations échoue à Reutigen avec 67,5 pour cent de non. Reutigen a rejeté la loi, contrairement à son canton.","A Reutigen i cittadini hanno respinto, con il 67,5 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Reutigen respingendo la legge è andato controcorrente rispetto al suo cantone."
768,52.3,52.3,47.7,"Spiez BE","Spiez (BE)","Spiez BE","Die Änderung des Verrechnungssteuergesetzes ist in Spiez mit 52,3 Prozent der Stimmen angenommen worden. Spiez hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Spiez, les habitants sont favorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 52,3 pour cent de oui. Spiez a approuvé la loi, tout comme son canton.","I cittadini di Spiez si sono espressi a favore della modifica della legge sull'imposta preventiva. Il testo è stato approvato con il 52,3 percento dei voti. Il comune di Spiez approvando la legge si è espresso come il suo cantone."
769,16.3,16.3,83.7,"Wimmis BE","Wimmis (BE)","Wimmis BE","83,7 Prozent der Stimmbürgerinnen und Stimmbürger von Wimmis haben sich gegen die Änderung des Verrechnungssteuergesetzes ausgesprochen. Wimmis hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Wimmis, les habitants disent non à 83,7 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Wimmis a rejeté la loi, contrairement à son canton.","I cittadini di Wimmis si sono espressi contro la modifica della legge sull'imposta preventiva. Il testo è stato respinto con il 83,7 percento dei voti. Il comune di Wimmis respingendo la legge è andato controcorrente rispetto al suo cantone."
770,29.5,29.5,70.5,"Stocken-Höfen BE","Stocken-Höfen (BE)","Stocken-Höfen BE","Stocken-Höfen hat die Änderung des Verrechnungssteuergesetzes mit 70,5 Prozent Nein-Stimmen verworfen. Stocken-Höfen hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","La suppression de l'impôt anticipé sur les intérêts des nouvelles obligations ne passe pas la rampe à Stocken-Höfen avec 70,5 pour cent de non. Stocken-Höfen a rejeté la loi, contrairement à son canton.","Nel comune di Stocken-Höfen la modifica della legge sull'imposta preventiva è stata respinta con il 70,5 percento dei voti. Il comune di Stocken-Höfen respingendo la legge è andato controcorrente rispetto al suo cantone."
782,61.4,61.4,38.6,"Guttannen BE","Guttannen (BE)","Guttannen BE","Mit 61,4 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Guttannen die Änderung des Verrechnungssteuergesetzes befürwortet. Guttannen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants de Guttannen acceptent de supprimer l'impôt anticipé sur les intérêts des nouvelles obligations avec 61,4 pour cent de oui. Guttannen a approuvé la loi, tout comme son canton.","Nel comune di Guttannen la modifica della legge sull'imposta preventiva è stata accettata con il 61,4 percento dei voti. Il comune di Guttannen approvando la legge si è espresso come il suo cantone."
783,18.5,18.5,81.5,"Hasliberg BE","Hasliberg (BE)","Hasliberg BE","Mit 7'015 Nein zu 1'595 Ja haben die Stimmbürgerinnen und Stimmbürger von Hasliberg die Änderung des Verrechnungssteuergesetzes abgelehnt. Das sind 81,5 Prozent. Hasliberg hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Hasliberg, les habitants sont défavorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 81,5 pour cent de non. Hasliberg a rejeté la loi, contrairement à son canton.","Con il 81,5 percento di ""no"", i cittadini del comune di Hasliberg hanno respinto la modifica della legge sull'imposta preventiva. Il comune di Hasliberg respingendo la legge è andato controcorrente rispetto al suo cantone."
784,32,32,68,"Innertkirchen BE","Innertkirchen (BE)","Innertkirchen BE","68 der Stimmbürgerinnen und Stimmbürger von Innertkirchen haben die Änderung des Verrechnungssteuergesetzes abgelehnt. Innertkirchen hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants d'Innertkirchen s'opposent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 68 pour cent de non. Innertkirchen a rejeté la loi, contrairement à son canton.","No alla modifica della legge sull'imposta preventiva nel comune di Innertkirchen: i cittadini hanno bocciato il testo con il 68 percento dei voti. Il comune di Innertkirchen respingendo la legge è andato controcorrente rispetto al suo cantone."
785,0.4,0.4,99.6,"Meiringen BE","Meiringen (BE)","Meiringen BE","99,6 Prozent der Stimmbürgerinnen und Stimmbürger von Meiringen haben sich gegen die Änderung des Verrechnungssteuergesetzes ausgesprochen. Meiringen hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Bern.","A Meiringen, les habitants disent non à 99,6 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Le plus fort pourcentage de non du canton de Berne a été obtenu à Meiringen.","I cittadini di Meiringen si sono espressi contro la modifica della legge sull'imposta preventiva. Il testo è stato respinto con il 99,6 percento dei voti. Meiringen ha così ottenuto la più alta percentuale di ""no"" nel canton Berna."
786,16.3,16.3,83.7,"Schattenhalb BE","Schattenhalb (BE)","Schattenhalb BE","Mit 9'828 Nein zu 1'916 Ja haben die Stimmbürgerinnen und Stimmbürger von Schattenhalb die Änderung des Verrechnungssteuergesetzes abgelehnt. Das sind 83,7 Prozent. Schattenhalb hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Schattenhalb, les habitants sont défavorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 83,7 pour cent de non. Schattenhalb a rejeté la loi, contrairement à son canton.","Con il 83,7 percento di ""no"", i cittadini del comune di Schattenhalb hanno respinto la modifica della legge sull'imposta preventiva. Il comune di Schattenhalb respingendo la legge è andato controcorrente rispetto al suo cantone."
791,99.4,99.4,0.6,"Boltigen BE","Boltigen (BE)","Boltigen BE","Boltigen hat schweizweit den dritthöchsten Ja-Anteil bei der Abstimmung über die Einführung einer elektronischen Identität erreicht: 99,4 Prozent haben dem E-ID-Gesetz zugestimmt.. Boltigen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Bern.","Boltigen se classe au troisième rang des plus fortes approbations de la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Ses citoyens disent oui à 99,4 pour cent. Le plus fort pourcentage de oui du canton de Berne a été obtenu à Boltigen.","Boltigen si piazza al terzo posto fra i maggiori favorevoli alla modifica della legge sull'imposta preventiva. I suoi cittadini hanno detto ""sì"" con il #JaStimmentInProzent percento dei voti. Boltigen ha così ottenuto la più alta percentuale di ""sì"" nel canton Berna."
792,56.1,56.1,43.9,"Lenk BE","Lenk (BE)","Lenk BE","56,1 Prozent der Stimmbürgerinnen und Stimmbürger in Lenk haben Ja gesagt zur Änderung des Verrechnungssteuergesetzes. Lenk hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","C'est oui à 56,1 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Lenk. Lenk a approuvé la loi, tout comme son canton.","Con il 56,1 percento di ""sì"", i cittadini del comune di Lenk hanno accolto la modifica della legge sull'imposta preventiva. Il comune di Lenk approvando la legge si è espresso come il suo cantone."
793,72.4,72.4,27.6,"St. Stephan BE","Saint-Etienne (BE)","St. Stephan BE","Mit 8'696 Ja zu 3'313 Nein hat sich St. Stephan für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Das entspricht 72,4 Prozent. St. Stephan hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants de Saint-Etienne approuvent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 72,4 pour cent de oui. Saint-Etienne a approuvé la loi, tout comme son canton.","Sì alla modifica della legge sull'imposta preventiva nel comune di St. Stephan: i cittadini hanno approvato il testo con il 72,4 percento dei voti. Il comune di St. Stephan approvando la legge si è espresso come il suo cantone."
794,59.1,59.1,40.9,"Zweisimmen BE","Zweisimmen (BE)","Zweisimmen BE","59,1 Prozent der Stimmbürgerinnen und Stimmbürger von Zweisimmen haben sich für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Zweisimmen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Zweisimmen, les habitants disent oui à 59,1 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Zweisimmen a approuvé la loi, tout comme son canton.","Nel comune di Zweisimmen la modifica della legge sull'imposta preventiva è stata approvata con il 59,1 percento dei voti. Il comune di Zweisimmen approvando la legge si è espresso come il suo cantone."
841,21.6,21.6,78.4,"Gsteig BE","Gsteig (BE)","Gsteig BE","In Gsteig hat die Änderung des Verrechnungssteuergesetzes keine Mehrheit gefunden: 78,4 Prozent haben die Vorlage abgelehnt. Gsteig hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","La suppression de l'impôt anticipé sur les intérêts des nouvelles obligations échoue à Gsteig avec 78,4 pour cent de non. Gsteig a rejeté la loi, contrairement à son canton.","A Gsteig i cittadini hanno respinto, con il 78,4 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Gsteig respingendo la legge è andato controcorrente rispetto al suo cantone."
842,22.5,22.5,77.5,"Lauenen BE","Lauenen (BE)","Lauenen BE","Keine Mehrheit für die Änderung des Verrechnungssteuergesetzes in Lauenen: Die Vorlage ist mit 77,5 Prozent gescheitert. Lauenen hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","C'est non à 77,5 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Lauenen. Lauenen a rejeté la loi, contrairement à son canton.","Da Lauenen è arrivato un ""no"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno bocciato il testo con il 77,5 percento dei voti. Il comune di Lauenen respingendo la legge è andato controcorrente rispetto al suo cantone."
843,77.9,77.9,22.1,"Saanen BE","Gessenay (BE)","Saanen BE","Saanen hat der Änderung des Verrechnungssteuergesetzes mit 7'665 Ja- zu 2'169 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 77,9 Prozent. Saanen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","La suppression l'impôt anticipé sur les intérêts des nouvelles obligations passe la rampe à Gessenay avec 77,9 pour cent de oui. Gessenay a approuvé la loi, tout comme son canton.","Da Saanen è arrivato un ""sì"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno accolto il testo con il 77,9 percento dei voti. Il comune di Saanen approvando la legge si è espresso come il suo cantone."
852,5.9,5.9,94.1,"Guggisberg BE","Guggisberg (BE)","Guggisberg BE","94,1 der Stimmbürgerinnen und Stimmbürger von Guggisberg haben die Änderung des Verrechnungssteuergesetzes abgelehnt. Guggisberg hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants de Guggisberg s'opposent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 94,1 pour cent de non. Guggisberg a rejeté la loi, contrairement à son canton.","No alla modifica della legge sull'imposta preventiva nel comune di Guggisberg: i cittadini hanno bocciato il testo con il 94,1 percento dei voti. Il comune di Guggisberg respingendo la legge è andato controcorrente rispetto al suo cantone."
853,37.5,37.5,62.5,"Rüschegg BE","Rüschegg (BE)","Rüschegg BE","Rüschegg hat die Änderung des Verrechnungssteuergesetzes mit 62,5 Prozent Nein verworfen. Rüschegg hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Les habitants de Rüschegg rejettent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 62,5 pour cent de non. Rüschegg a rejeté la loi, contrairement à son canton.","Nel comune di Rüschegg la modifica della legge sull'imposta preventiva è stata bocciata con il 62,5 percento dei voti. Il comune di Rüschegg respingendo la legge è andato controcorrente rispetto al suo cantone."
855,84.6,84.6,15.4,"Schwarzenburg BE","Schwarzenburg (BE)","Schwarzenburg BE","Mit 5'296 Ja zu 965 Nein hat sich Schwarzenburg für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Das entspricht 84,6 Prozent. Schwarzenburg hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants de Schwarzenburg approuvent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 84,6 pour cent de oui. Schwarzenburg a approuvé la loi, tout comme son canton.","Sì alla modifica della legge sull'imposta preventiva nel comune di Schwarzenburg: i cittadini hanno approvato il testo con il 84,6 percento dei voti. Il comune di Schwarzenburg approvando la legge si è espresso come il suo cantone."
861,9.1,9.1,90.9,"Belp BE","Belp (BE)","Belp BE","Mit 9'322 Nein zu 936 Ja haben die Stimmbürgerinnen und Stimmbürger von Belp die Änderung des Verrechnungssteuergesetzes abgelehnt. Das sind 90,9 Prozent. Belp hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","A Belp, les habitants sont défavorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 90,9 pour cent de non. Belp a rejeté la loi, contrairement à son canton.","Con il 90,9 percento di ""no"", i cittadini del comune di Belp hanno respinto la modifica della legge sull'imposta preventiva. Il comune di Belp respingendo la legge è andato controcorrente rispetto al suo cantone."
863,6.6,6.6,93.4,"Burgistein BE","Burgistein (BE)","Burgistein BE","Keine Mehrheit für die Änderung des Verrechnungssteuergesetzes in Burgistein: Die Vorlage ist mit 93,4 Prozent gescheitert. Burgistein hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","C'est non à 93,4 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Burgistein. Burgistein a rejeté la loi, contrairement à son canton.","Da Burgistein è arrivato un ""no"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno bocciato il testo con il 93,4 percento dei voti. Il comune di Burgistein respingendo la legge è andato controcorrente rispetto al suo cantone."
866,93.9,93.9,6.1,"Gerzensee BE","Gerzensee (BE)","Gerzensee BE","Mit 93,9 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Gerzensee die Änderung des Verrechnungssteuergesetzes befürwortet. Gerzensee hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Les habitants de Gerzensee acceptent de supprimer l'impôt anticipé sur les intérêts des nouvelles obligations avec 93,9 pour cent de oui. Gerzensee a approuvé la loi, tout comme son canton.","Nel comune di Gerzensee la modifica della legge sull'imposta preventiva è stata accettata con il 93,9 percento dei voti. Il comune di Gerzensee approvando la legge si è espresso come il suo cantone."
867,80.7,80.7,19.3,"Gurzelen BE","Gurzelen (BE)","Gurzelen BE","Die Änderung des Verrechnungssteuergesetzes ist in Gurzelen mit 80,7 Prozent der Stimmen angenommen worden. Gurzelen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","A Gurzelen, les habitants sont favorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 80,7 pour cent de oui. Gurzelen a approuvé la loi, tout comme son canton.","I cittadini di Gurzelen si sono espressi a favore della modifica della legge sull'imposta preventiva. Il testo è stato approvato con il 80,7 percento dei voti. Il comune di Gurzelen approvando la legge si è espresso come il suo cantone."
868,96.6,96.6,3.4,"Jaberg BE","Jaberg (BE)","Jaberg BE","Jaberg hat der Änderung des Verrechnungssteuergesetzes mit 7'216 Ja- zu 257 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 96,6 Prozent. Jaberg hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","La suppression l'impôt anticipé sur les intérêts des nouvelles obligations passe la rampe à Jaberg avec 96,6 pour cent de oui. Jaberg a approuvé la loi, tout comme son canton.","Da Jaberg è arrivato un ""sì"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno accolto il testo con il 96,6 percento dei voti. Il comune di Jaberg approvando la legge si è espresso come il suo cantone."
869,45.4,45.4,54.6,"Kaufdorf BE","Kaufdorf (BE)","Kaufdorf BE","Keine Mehrheit für die Änderung des Verrechnungssteuergesetzes in Kaufdorf: Die Vorlage ist mit 54,6 Prozent gescheitert. Kaufdorf hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","C'est non à 54,6 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations à Kaufdorf. Kaufdorf a rejeté la loi, contrairement à son canton.","Da Kaufdorf è arrivato un ""no"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno bocciato il testo con il 54,6 percento dei voti. Il comune di Kaufdorf respingendo la legge è andato controcorrente rispetto al suo cantone."
