"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1061,85.2,85.2,14.8,"Luzern LU","Lucerne (LU)","Lucerna LU","Die Gemeinde Luzern hat die Erhöhung des Frauenrentenalters auf 65 mit 85,2 Prozent angenommen. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 85,2 zugestimmt hat, ist die AHV-Reform in Luzern damit angenommen worden. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Luzern der Rentenreform mit 85,2 zugestimmt.","A Lucerne, les habitants disent oui à 85,2 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 85,2 pour cent des voix. Les électeurs de Lucerne avaient déjà voté oui à la précédente réforme de l'AVS en 2017.","Nel comune di Lucerna l'aumento dell'età pensionabile delle donne a 65 anni è stato approvato con il 85,2 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 85,2 percento dei voti. A Lucerna come nel 2017 gli elettori hanno detto sì - con il 58,3 percento dei voti – alla riforma dell'AVS."
1062,35.3,35.3,64.7,"Malters LU","Malters (LU)","Malters LU","64,7 Prozent der Stimmbürgerinnen und Stimmbürger von Malters sagen Nein zur Erhöhung des Frauenrentenalters auf 65. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 64,7 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Malters damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Malters eine Rentenreform mit 64,7 Nein-Stimmen abgelehnt.","Les habitants de Malters s'opposent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 64,7 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 64,7 pour cent de non. Les citoyens de Malters avaient déjà refusé la précédente révision de l'AVS en 2017.","No all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Malters: i cittadini hanno bocciato il testo con il 64,7 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 35,3 percento dei voti. A Malters come nel 2017 gli elettroi hanno detto no - con il 52,6 percento dei voti – alla riforma dell'AVS."
1063,21.4,21.4,78.6,"Meggen LU","Meggen (LU)","Meggen LU","78,6 Prozent der Stimmbürgerinnen und Stimmbürger von Meggen sagen Nein zur Erhöhung des Frauenrentenalters auf 65. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 78,6 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Meggen damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Meggen eine Rentenreform mit 78,6 Nein-Stimmen abgelehnt.","Les habitants de Meggen s'opposent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 78,6 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 78,6 pour cent de non. Les citoyens de Meggen avaient déjà refusé la précédente révision de l'AVS en 2017.","No all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Meggen: i cittadini hanno bocciato il testo con il 78,6 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 21,4 percento dei voti. A Meggen come nel 2017 gli elettroi hanno detto no - con il 54,4 percento dei voti – alla riforma dell'AVS."
1064,14.6,14.6,85.4,"Meierskappel LU","Meierskappel (LU)","Meierskappel LU","Keine Mehrheit für die Erhöhung des Frauenrentenalters auf 65 in Meierskappel: Mit 85,4 Prozent hat die Gemeinde die Vorlage verworfen. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 85,4 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Meierskappel damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Meierskappel eine Rentenreform mit 85,4 Nein-Stimmen abgelehnt.","C'est non à 85,4 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, à Meierskappel. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 85,4 pour cent de non. Les citoyens de Meierskappel avaient déjà refusé la précédente révision de l'AVS en 2017.","Con il 85,4 percento di ""no"", i cittadini del comune di Meierskappel hanno bocciato l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 14,6 percento dei voti. A Meierskappel come nel 2017 gli elettroi hanno detto no - con il 58,4 percento dei voti – alla riforma dell'AVS."
1065,71.2,71.2,28.8,"Root LU","Root (LU)","Root LU","Ja zur Erhöhung des Frauenrentenalters auf 65 in Root mit 71,2 Prozent. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 71,2 zugestimmt hat, ist die AHV-Reform in Root damit angenommen worden. Damit hat in Root im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 56,1 Prozent ein Nein in die Urne gelegt.","Les habitants de Root approuvent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 71,2 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 71,2 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Root passe cette fois-ci du côté du oui.","Sì all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Root: i cittadini hanno approvato il testo con il 71,2 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 71,2 percento dei voti. Root ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1066,11.9,11.9,88.1,"Schwarzenberg LU","Schwarzenberg (LU)","Schwarzenberg LU","88,1 Prozent der Stimmbürgerinnen und Stimmbürger von Schwarzenberg sagen Nein zur Erhöhung des Frauenrentenalters auf 65. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 88,1 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Schwarzenberg damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Schwarzenberg eine Rentenreform mit 88,1 Nein-Stimmen abgelehnt.","Les habitants de Schwarzenberg s'opposent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 88,1 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 88,1 pour cent de non. Les citoyens de Schwarzenberg avaient déjà refusé la précédente révision de l'AVS en 2017.","No all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Schwarzenberg: i cittadini hanno bocciato il testo con il 88,1 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 11,9 percento dei voti. A Schwarzenberg come nel 2017 gli elettroi hanno detto no - con il 60,5 percento dei voti – alla riforma dell'AVS."
1067,89.7,89.7,10.3,"Udligenswil LU","Udligenswil (LU)","Udligenswil LU","Ja zur Erhöhung des Frauenrentenalters auf 65 in Udligenswil mit 89,7 Prozent. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 89,7 zugestimmt hat, ist die AHV-Reform in Udligenswil damit angenommen worden. Damit hat in Udligenswil im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 56,1 Prozent ein Nein in die Urne gelegt.","Les habitants d'Udligenswil approuvent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 89,7 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 89,7 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Udligenswil passe cette fois-ci du côté du oui.","Sì all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Udligenswil: i cittadini hanno approvato il testo con il 89,7 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 89,7 percento dei voti. Udligenswil ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1068,47.9,47.9,52.1,"Vitznau LU","Vitznau (LU)","Vitznau LU","In Vitznau hat die Erhöhung des Frauenrentenalters auf 65 keine Mehrheit gefunden. Auf 52,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 52,1 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Vitznau damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Vitznau eine Rentenreform mit 52,1 Nein-Stimmen abgelehnt.","Les habitants de Vitznau rejettent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 52,1 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 52,1 pour cent de non. Les citoyens de Vitznau avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Vitznau l'aumento dell'età pensionabile delle donne a 65 anni è stato bocciato con il 52,1 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 47,9 percento dei voti. A Vitznau come nel 2017 gli elettroi hanno detto no - con il 58,2 percento dei voti – alla riforma dell'AVS."
1069,23.3,23.3,76.7,"Weggis LU","Weggis (LU)","Weggis LU","76,7 Prozent Nein zur Erhöhung des Frauenrentenalters auf 65 in Weggis. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 76,7 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Weggis damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Weggis eine Rentenreform mit 76,7 Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever d'un an l'âge du départ à la retraite des femmes, échoue à Weggis avec 76,7 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 76,7 pour cent de non. Les citoyens de Weggis avaient déjà refusé la précédente révision de l'AVS en 2017.","A Weggis i cittadini hanno respinto, con il 76,7 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 23,3 percento dei voti. A Weggis come nel 2017 gli elettroi hanno detto no - con il 59,6 percento dei voti – alla riforma dell'AVS."
1081,10.8,10.8,89.2,"Beromünster LU","Beromünster (LU)","Beromünster LU","89,2 Prozent der Stimmbürgerinnen und Stimmbürger von Beromünster sagen Nein zur Erhöhung des Frauenrentenalters auf 65. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 89,2 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Beromünster damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Beromünster eine Rentenreform mit 89,2 Nein-Stimmen abgelehnt.","Les habitants de Beromünster s'opposent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 89,2 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 89,2 pour cent de non. Les citoyens de Beromünster avaient déjà refusé la précédente révision de l'AVS en 2017.","No all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Beromünster: i cittadini hanno bocciato il testo con il 89,2 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 10,8 percento dei voti. A Beromünster come nel 2017 gli elettroi hanno detto no - con il 55,1 percento dei voti – alla riforma dell'AVS."
1082,50.6,50.6,49.4,"Büron LU","Büron (LU)","Büron LU","50,6 Prozent der Abstimmenden in der Gemeinde Büron haben Ja gesagt zur Erhöhung des Frauenrentenalters auf 65. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 50,6 zugestimmt hat, ist die AHV-Reform in Büron damit angenommen worden. Damit hat in Büron im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 60,8 Prozent ein Nein in die Urne gelegt.","C'est oui à 50,6 pour cent à la réforme de l'AVS à Büron. Les femmes partiront à la retraite à l'âge de auf 65 ans. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 50,6 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Büron passe cette fois-ci du côté du oui.","Con il 50,6 percento di ""sì"", i cittadini del comune di Büron hanno accolto l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata accettata con il 50,6 percento dei voti. Büron ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1083,24,24,76,"Buttisholz LU","Buttisholz (LU)","Buttisholz LU","In Buttisholz hat die Erhöhung des Frauenrentenalters auf 65 keine Mehrheit gefunden. Auf 76 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 76 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Buttisholz damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Buttisholz eine Rentenreform mit 76 Nein-Stimmen abgelehnt.","Les habitants de Buttisholz rejettent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 76 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 76 pour cent de non. Les citoyens de Buttisholz avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Buttisholz l'aumento dell'età pensionabile delle donne a 65 anni è stato bocciato con il 76 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 24 percento dei voti. A Buttisholz come nel 2017 gli elettroi hanno detto no - con il 54,3 percento dei voti – alla riforma dell'AVS."
1084,28.4,28.4,71.6,"Eich LU","Eich (LU)","Eich LU","In Eich hat die Erhöhung des Frauenrentenalters auf 65 keine Mehrheit gefunden. Auf 71,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 71,6 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Eich damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Eich eine Rentenreform mit 71,6 Nein-Stimmen abgelehnt.","Les habitants d'Eich rejettent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 71,6 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 71,6 pour cent de non. Les citoyens d'Eich avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Eich l'aumento dell'età pensionabile delle donne a 65 anni è stato bocciato con il 71,6 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 28,4 percento dei voti. A Eich come nel 2017 gli elettroi hanno detto no - con il 59,7 percento dei voti – alla riforma dell'AVS."
1085,7.5,7.5,92.5,"Geuensee LU","Geuensee (LU)","Geuensee LU","Keine Mehrheit für die Erhöhung des Frauenrentenalters auf 65 in Geuensee: Mit 92,5 Prozent hat die Gemeinde die Vorlage verworfen. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 92,5 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Geuensee damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Geuensee eine Rentenreform mit 92,5 Nein-Stimmen abgelehnt.","C'est non à 92,5 pour cent à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, à Geuensee. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 92,5 pour cent de non. Les citoyens de Geuensee avaient déjà refusé la précédente révision de l'AVS en 2017.","Con il 92,5 percento di ""no"", i cittadini del comune di Geuensee hanno bocciato l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 7,5 percento dei voti. A Geuensee come nel 2017 gli elettroi hanno detto no - con il 55,2 percento dei voti – alla riforma dell'AVS."
1086,14.8,14.8,85.2,"Grosswangen LU","Grosswangen (LU)","Grosswangen LU","85,2 Prozent Nein zur Erhöhung des Frauenrentenalters auf 65 in Grosswangen. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 85,2 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Grosswangen damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Grosswangen eine Rentenreform mit 85,2 Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever d'un an l'âge du départ à la retraite des femmes, échoue à Grosswangen avec 85,2 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 85,2 pour cent de non. Les citoyens de Grosswangen avaient déjà refusé la précédente révision de l'AVS en 2017.","A Grosswangen i cittadini hanno respinto, con il 85,2 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata respinta con il 14,8 percento dei voti. A Grosswangen come nel 2017 gli elettroi hanno detto no - con il 60,6 percento dei voti – alla riforma dell'AVS."
1088,97.6,97.6,2.4,"Hildisrieden LU","Hildisrieden (LU)","Hildisrieden LU","97,6 Prozent der Abstimmenden in der Gemeinde Hildisrieden haben Ja gesagt zur Erhöhung des Frauenrentenalters auf 65. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 97,6 zugestimmt hat, ist die AHV-Reform in Hildisrieden damit angenommen worden. Damit hat in Hildisrieden im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 51,3 Prozent ein Nein in die Urne gelegt.","C'est oui à 97,6 pour cent à la réforme de l'AVS à Hildisrieden. Les femmes partiront à la retraite à l'âge de auf 65 ans. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 97,6 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Hildisrieden passe cette fois-ci du côté du oui.","Con il 97,6 percento di ""sì"", i cittadini del comune di Hildisrieden hanno accolto l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata accettata con il 97,6 percento dei voti. Hildisrieden ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1089,42.4,42.4,57.6,"Knutwil LU","Knutwil (LU)","Knutwil LU","Knutwil hat die Erhöhung des Frauenrentenalters auf 65 mit 57,6 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 57,6 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Knutwil damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Knutwil eine Rentenreform mit 57,6 Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever d'un an l'âge du départ à la retraite des femmes, ne passe pas la rampe à Knutwil avec 57,6 pour cent des suffrages. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 57,6 pour cent de non. Les citoyens de Knutwil avaient déjà refusé la précédente révision de l'AVS en 2017.","Da Knutwil è arrivato un ""no"" alle urne per l'aumento dell'età pensionabile delle donne a 65 anni. I cittadini hanno respinto il testo con il 57,6 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 42,4 percento dei voti. A Knutwil come nel 2017 gli elettroi hanno detto no - con il 58,1 percento dei voti – alla riforma dell'AVS."
1091,50,50,50,"Mauensee LU","Mauensee (LU)","Mauensee LU","In Mauensee hat die Stimmbevölkerung die Erhöhung des Frauenrentenalters auf 65 mit 50 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 50 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Mauensee damit gescheitert. Damit hat in Mauensee im Vergleich zur letzten AHV-Abstimmung im Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 50,6 Prozent ein Ja in die Urne gelegt.","A Mauensee, les habitants sont défavorables à la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 50 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 50 pour cent de non. Mauensee avait accepté la précédente révision en 2017. Elle dit non cette fois-ci.","I cittadini di Mauensee si sono opposti all'aumento dell'età pensionabile delle donne a 65 anni. Il testo è stato respinto con il 50 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 50 percento dei voti. Mauensee ha cambiato fazione: nel 2017 era a favore della riforma AVS, mentre ora la boccia."
1093,86.2,86.2,13.8,"Neuenkirch LU","Neuenkirch (LU)","Neuenkirch LU","Ja zur Erhöhung des Frauenrentenalters auf 65 in Neuenkirch mit 86,2 Prozent. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 86,2 zugestimmt hat, ist die AHV-Reform in Neuenkirch damit angenommen worden. Damit hat in Neuenkirch im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 55,2 Prozent ein Nein in die Urne gelegt.","Les habitants de Neuenkirch approuvent la réforme de l'AVS, qui passe par un relèvement de l'âge du départ à la retraite des femmes, avec 86,2 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 86,2 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Neuenkirch passe cette fois-ci du côté du oui.","Sì all'aumento dell'età pensionabile delle donne a 65 anni nel comune di Neuenkirch: i cittadini hanno approvato il testo con il 86,2 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 86,2 percento dei voti. Neuenkirch ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1094,92.2,92.2,7.8,"Nottwil LU","Nottwil (LU)","Nottwil LU","92,2 Prozent der Stimmbürgerinnen und Stimmbürger von Nottwil haben die Erhöhung des Frauenrentenalters auf 65 angenommen. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 92,2 zugestimmt hat, ist die AHV-Reform in Nottwil damit angenommen worden. Damit hat in Nottwil im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 56,1 Prozent ein Nein in die Urne gelegt.","Les électeurs de Nottwil valident la révision de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, avec 92,2 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 92,2 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Nottwil passe cette fois-ci du côté du oui.","A Nottwil i cittadini hanno accolto, con il 92,2 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata accettata con il 92,2 percento dei voti. Nottwil ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1095,64.8,64.8,35.2,"Oberkirch LU","Oberkirch (LU)","Oberkirch LU","64,8 Prozent in Oberkirch sagen Ja zur Erhöhung des Frauenrentenalters auf 65 . Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 64,8 zugestimmt hat, ist die AHV-Reform in Oberkirch damit angenommen worden. Damit hat in Oberkirch im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 50,6 Prozent ein Nein in die Urne gelegt.","La réforme de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, passe la rampe à Oberkirch avec 64,8 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 64,8 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Oberkirch passe cette fois-ci du côté du oui.","Da Oberkirch è arrivato un ""sì"" alle urne per l'aumento dell'età pensionabile delle donne a 65 anni. I cittadini hanno accolto il testo con il 64,8 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 64,8 percento dei voti. Oberkirch ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1097,63.8,63.8,36.2,"Rickenbach LU","Rickenbach (LU)","Rickenbach LU","63,8 Prozent der Stimmbürgerinnen und Stimmbürger von Rickenbach LU haben die Erhöhung des Frauenrentenalters auf 65 angenommen. Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 63,8 zugestimmt hat, ist die AHV-Reform in Rickenbach LU damit angenommen worden. Damit hat in Rickenbach LU im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 65,2 Prozent ein Nein in die Urne gelegt.","Les électeurs de Rickenbach (LU) valident la révision de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, avec 63,8 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 63,8 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Rickenbach (LU) passe cette fois-ci du côté du oui.","A Rickenbach LU i cittadini hanno accolto, con il 63,8 percento dei voti, l'aumento dell'età pensionabile delle donne a 65 anni. Anche la seconda proposta concernente l'AVS è stata accettata con il 63,8 percento dei voti. Rickenbach LU ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1098,58.9,58.9,41.1,"Ruswil LU","Ruswil (LU)","Ruswil LU","58,9 Prozent in Ruswil sagen Ja zur Erhöhung des Frauenrentenalters auf 65 . Da die Gemeinde auch der Erhöhung der Mehrwertsteuer mit 58,9 zugestimmt hat, ist die AHV-Reform in Ruswil damit angenommen worden. Damit hat in Ruswil im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 55,2 Prozent ein Nein in die Urne gelegt.","La réforme de l'AVS, qui prévoit de relever l'âge du départ à la retraite des femmes, passe la rampe à Ruswil avec 58,9 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée par 58,9 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Ruswil passe cette fois-ci du côté du oui.","Da Ruswil è arrivato un ""sì"" alle urne per l'aumento dell'età pensionabile delle donne a 65 anni. I cittadini hanno accolto il testo con il 58,9 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 58,9 percento dei voti. Ruswil ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1099,25.8,25.8,74.2,"Schenkon LU","Schenkon (LU)","Schenkon LU","Schenkon hat die Erhöhung des Frauenrentenalters auf 65 mit 74,2 Prozent abgelehnt. Da die Gemeinde auch die Erhöhung der Mehrwertsteuer mit 74,2 Nein-Stimmen abgelehnt hat, ist die AHV-Reform in Schenkon damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Schenkon eine Rentenreform mit 74,2 Nein-Stimmen abgelehnt.","La réforme de l'AVS, qui prévoit de relever d'un an l'âge du départ à la retraite des femmes, ne passe pas la rampe à Schenkon avec 74,2 pour cent des suffrages. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 74,2 pour cent de non. Les citoyens de Schenkon avaient déjà refusé la précédente révision de l'AVS en 2017.","Da Schenkon è arrivato un ""no"" alle urne per l'aumento dell'età pensionabile delle donne a 65 anni. I cittadini hanno respinto il testo con il 74,2 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 25,8 percento dei voti. A Schenkon come nel 2017 gli elettroi hanno detto no - con il 56,2 percento dei voti – alla riforma dell'AVS."
