"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1055,40,40,60,"Gisikon LU","Gisikon (LU)","Gisikon LU","Nein zur Massentierhaltungsinitiative in Gisikon: Mit 60 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Gisikon hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Gisikon avec 60 pour cent des suffrages. Gisikon a rejeté l'initiative, contrairement à son canton.","A Gisikon i cittadini hanno respinto, con il 60 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Gisikon respingendo il testo è andato controcorrente rispetto al suo cantone."
1056,53.9,53.9,46.1,"Greppen LU","Greppen (LU)","Greppen LU","53,9 Prozent der Abstimmenden in der Gemeinde Greppen haben Ja gesagt zur Massentierhaltungsinitiative. Greppen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","C'est oui à 53,9 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Greppen. Greppen a approuvé l'initiative, tout comme son canton.","Con il 53,9 percento di ""sì"", i cittadini del comune di Greppen hanno accolto l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Greppen approvando il testo si è espresso come il suo cantone."
1057,44.4,44.4,55.6,"Honau LU","Honau (LU)","Honau LU","Nein zur Massentierhaltungsinitiative in Honau: Mit 55,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Honau hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Honau avec 55,6 pour cent des suffrages. Honau a rejeté l'initiative, contrairement à son canton.","A Honau i cittadini hanno respinto, con il 55,6 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Honau respingendo il testo è andato controcorrente rispetto al suo cantone."
1058,47.7,47.7,52.3,"Horw LU","Horw (LU)","Horw LU","Keine Mehrheit für die Massentierhaltungsinitiative in Horw: Mit 9'248 Nein-Stimmen zu 8'436 Ja-Stimmen oder 52,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Horw hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","C'est non à 52,3 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Horw. Horw a rejeté l'initiative, contrairement à son canton.","Con il 52,3 percento di ""no"", i cittadini del comune di Horw hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Horw respingendo il testo è andato controcorrente rispetto al suo cantone."
1059,48.9,48.9,51.1,"Kriens LU","Kriens (LU)","Kriens LU","Nein zur Massentierhaltungsinitiative in Kriens: Mit 51,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Kriens hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Kriens avec 51,1 pour cent des suffrages. Kriens a rejeté l'initiative, contrairement à son canton.","A Kriens i cittadini hanno respinto, con il 51,1 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Kriens respingendo il testo è andato controcorrente rispetto al suo cantone."
1061,86.7,86.7,13.3,"Luzern LU","Lucerne (LU)","Lucerna LU","Die Gemeinde Luzern hat die Massentierhaltungsinitiative mit 86,7 Prozent angenommen. Luzern hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Lucerne, les habitants disent oui à 86,7 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Lucerne a approuvé l'initiative, tout comme son canton.","Nel comune di Lucerna l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata approvata con il 86,7 percento dei voti. Il comune di Lucerna approvando il testo si è espresso come il suo cantone."
1062,90,90,10,"Malters LU","Malters (LU)","Malters LU","Ja zur Massentierhaltungsinitiative in Malters: Mit 90 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Malters hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Malters approuvent l'initiative ""Non à l’élevage intensif en Suisse"" avec 90 pour cent des voix. Malters a approuvé l'initiative, tout comme son canton.","Sì all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Malters: i cittadini hanno approvato il testo con il 90 percento dei voti. Il comune di Malters approvando il testo si è espresso come il suo cantone."
1063,15.9,15.9,84.1,"Meggen LU","Meggen (LU)","Meggen LU","84,1 Prozent der Stimmbürgerinnen und Stimmbürger von Meggen sagen Nein zur Massentierhaltungsinitiative. Meggen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants de Meggen s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 84,1 pour cent de non. Meggen a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Meggen: i cittadini hanno bocciato il testo con il 84,1 percento dei voti. Il comune di Meggen respingendo il testo è andato controcorrente rispetto al suo cantone."
1064,17.1,17.1,82.9,"Meierskappel LU","Meierskappel (LU)","Meierskappel LU","Keine Mehrheit für die Massentierhaltungsinitiative in Meierskappel: Mit 5'280 Nein-Stimmen zu 1'089 Ja-Stimmen oder 82,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Meierskappel hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","C'est non à 82,9 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Meierskappel. Meierskappel a rejeté l'initiative, contrairement à son canton.","Con il 82,9 percento di ""no"", i cittadini del comune di Meierskappel hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Meierskappel respingendo il testo è andato controcorrente rispetto al suo cantone."
1065,35.7,35.7,64.3,"Root LU","Root (LU)","Root LU","64,3 Prozent der Stimmbürgerinnen und Stimmbürger von Root sagen Nein zur Massentierhaltungsinitiative. Root hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants de Root s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 64,3 pour cent de non. Root a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Root: i cittadini hanno bocciato il testo con il 64,3 percento dei voti. Il comune di Root respingendo il testo è andato controcorrente rispetto al suo cantone."
1066,27.1,27.1,72.9,"Schwarzenberg LU","Schwarzenberg (LU)","Schwarzenberg LU","72,9 Prozent der Stimmbürgerinnen und Stimmbürger von Schwarzenberg sagen Nein zur Massentierhaltungsinitiative. Schwarzenberg hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants de Schwarzenberg s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 72,9 pour cent de non. Schwarzenberg a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Schwarzenberg: i cittadini hanno bocciato il testo con il 72,9 percento dei voti. Il comune di Schwarzenberg respingendo il testo è andato controcorrente rispetto al suo cantone."
1067,43.2,43.2,56.8,"Udligenswil LU","Udligenswil (LU)","Udligenswil LU","56,8 Prozent der Stimmbürgerinnen und Stimmbürger von Udligenswil sagen Nein zur Massentierhaltungsinitiative. Udligenswil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants d'Udligenswil s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 56,8 pour cent de non. Udligenswil a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Udligenswil: i cittadini hanno bocciato il testo con il 56,8 percento dei voti. Il comune di Udligenswil respingendo il testo è andato controcorrente rispetto al suo cantone."
1068,50,50,50,"Vitznau LU","Vitznau (LU)","Vitznau LU","In Vitznau hat die Massentierhaltungsinitiative keine Mehrheit gefunden. Auf 50 Prozent der abgegebenen Stimmzettel stand ein Nein. Vitznau hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants de Vitznau rejettent l'initiative ""Non à l’élevage intensif en Suisse"" avec 50 pour cent de non. Vitznau a rejeté l'initiative, contrairement à son canton.","Nel comune di Vitznau l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata bocciata con il 50 percento dei voti. Il comune di Vitznau respingendo il testo è andato controcorrente rispetto al suo cantone."
1069,22.6,22.6,77.4,"Weggis LU","Weggis (LU)","Weggis LU","Nein zur Massentierhaltungsinitiative in Weggis: Mit 77,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Weggis hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Weggis avec 77,4 pour cent des suffrages. Weggis a rejeté l'initiative, contrairement à son canton.","A Weggis i cittadini hanno respinto, con il 77,4 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Weggis respingendo il testo è andato controcorrente rispetto al suo cantone."
1081,81.9,81.9,18.1,"Beromünster LU","Beromünster (LU)","Beromünster LU","Ja zur Massentierhaltungsinitiative in Beromünster: Mit 81,9 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Beromünster hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Beromünster approuvent l'initiative ""Non à l’élevage intensif en Suisse"" avec 81,9 pour cent des voix. Beromünster a approuvé l'initiative, tout comme son canton.","Sì all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Beromünster: i cittadini hanno approvato il testo con il 81,9 percento dei voti. Il comune di Beromünster approvando il testo si è espresso come il suo cantone."
1082,11.1,11.1,88.9,"Büron LU","Büron (LU)","Büron LU","Keine Mehrheit für die Massentierhaltungsinitiative in Büron: Mit 5'760 Nein-Stimmen zu 720 Ja-Stimmen oder 88,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Büron hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","C'est non à 88,9 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Büron. Büron a rejeté l'initiative, contrairement à son canton.","Con il 88,9 percento di ""no"", i cittadini del comune di Büron hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Büron respingendo il testo è andato controcorrente rispetto al suo cantone."
1083,38.7,38.7,61.3,"Buttisholz LU","Buttisholz (LU)","Buttisholz LU","In Buttisholz hat die Massentierhaltungsinitiative keine Mehrheit gefunden. Auf 61,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Buttisholz hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants de Buttisholz rejettent l'initiative ""Non à l’élevage intensif en Suisse"" avec 61,3 pour cent de non. Buttisholz a rejeté l'initiative, contrairement à son canton.","Nel comune di Buttisholz l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata bocciata con il 61,3 percento dei voti. Il comune di Buttisholz respingendo il testo è andato controcorrente rispetto al suo cantone."
1084,52.9,52.9,47.1,"Eich LU","Eich (LU)","Eich LU","Die Gemeinde Eich hat die Massentierhaltungsinitiative mit 52,9 Prozent Ja-Stimmen angenommen. Eich hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants d'Eich acceptent l'initiative ""Non à l’élevage intensif en Suisse"" avec 52,9 pour cent de oui. Eich a approuvé l'initiative, tout comme son canton.","Nel comune di Eich l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata accettata con il 52,9 percento dei voti. Il comune di Eich approvando il testo si è espresso come il suo cantone."
1085,52.8,52.8,47.2,"Geuensee LU","Geuensee (LU)","Geuensee LU","52,8 Prozent der Abstimmenden in der Gemeinde Geuensee haben Ja gesagt zur Massentierhaltungsinitiative. Geuensee hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","C'est oui à 52,8 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Geuensee. Geuensee a approuvé l'initiative, tout comme son canton.","Con il 52,8 percento di ""sì"", i cittadini del comune di Geuensee hanno accolto l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Geuensee approvando il testo si è espresso come il suo cantone."
1086,54.4,54.4,45.6,"Grosswangen LU","Grosswangen (LU)","Grosswangen LU","54,4 Prozent der Stimmbürgerinnen und Stimmbürger von Grosswangen haben die Massentierhaltungsinitiative angenommen. Grosswangen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les électeurs de Grosswangen valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 54,4 pour cent des voix. Grosswangen a approuvé l'initiative, tout comme son canton.","A Grosswangen i cittadini hanno accolto, con il 54,4 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Grosswangen approvando il testo si è espresso come il suo cantone."
1088,59,59,41,"Hildisrieden LU","Hildisrieden (LU)","Hildisrieden LU","59 Prozent der Abstimmenden in der Gemeinde Hildisrieden haben Ja gesagt zur Massentierhaltungsinitiative. Hildisrieden hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","C'est oui à 59 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Hildisrieden. Hildisrieden a approuvé l'initiative, tout comme son canton.","Con il 59 percento di ""sì"", i cittadini del comune di Hildisrieden hanno accolto l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Hildisrieden approvando il testo si è espresso come il suo cantone."
1089,95.7,95.7,4.3,"Knutwil LU","Knutwil (LU)","Knutwil LU","Ja zur Massentierhaltungsinitiative in Knutwil. Die Gemeinde hat das Volksbegehren mit 95,7 Prozent der Stimmen angenommen. Knutwil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","L'initiative ""Non à l’élevage intensif en Suisse"" passe la rampe à Knutwil avec 95,7 pour cent de oui. Knutwil a approuvé l'initiative, tout comme son canton.","Da Knutwil è arrivato un ""sì"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno accolto il testo con il 95,7 percento dei voti. Il comune di Knutwil approvando il testo si è espresso come il suo cantone."
1091,58.5,58.5,41.5,"Mauensee LU","Mauensee (LU)","Mauensee LU","In Mauensee hat die Stimmbevölkerung der Massentierhaltungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 58,5 Prozent angenommen. Mauensee hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Mauensee, les habitants sont favorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 58,5 pour cent des suffrages. Mauensee a approuvé l'initiative, tout comme son canton.","I cittadini di Mauensee si sono espressi a favore dell'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il testo è stato approvato con il 58,5 percento dei voti. Il comune di Mauensee approvando il testo si è espresso come il suo cantone."
1093,88.2,88.2,11.8,"Neuenkirch LU","Neuenkirch (LU)","Neuenkirch LU","Ja zur Massentierhaltungsinitiative in Neuenkirch: Mit 88,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Neuenkirch hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Neuenkirch approuvent l'initiative ""Non à l’élevage intensif en Suisse"" avec 88,2 pour cent des voix. Neuenkirch a approuvé l'initiative, tout comme son canton.","Sì all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Neuenkirch: i cittadini hanno approvato il testo con il 88,2 percento dei voti. Il comune di Neuenkirch approvando il testo si è espresso come il suo cantone."
1094,64.7,64.7,35.3,"Nottwil LU","Nottwil (LU)","Nottwil LU","64,7 Prozent der Stimmbürgerinnen und Stimmbürger von Nottwil haben die Massentierhaltungsinitiative angenommen. Nottwil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les électeurs de Nottwil valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 64,7 pour cent des voix. Nottwil a approuvé l'initiative, tout comme son canton.","A Nottwil i cittadini hanno accolto, con il 64,7 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Nottwil approvando il testo si è espresso come il suo cantone."
1095,36.9,36.9,63.1,"Oberkirch LU","Oberkirch (LU)","Oberkirch LU","Oberkirch ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 63,1 Prozent abgelehnt. Oberkirch hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Oberkirch avec 63,1 pour cent de non. Oberkirch a rejeté l'initiative, contrairement à son canton.","Da Oberkirch è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 63,1 percento dei voti. Il comune di Oberkirch respingendo il testo è andato controcorrente rispetto al suo cantone."
1097,68.7,68.7,31.3,"Rickenbach LU","Rickenbach (LU)","Rickenbach LU","68,7 Prozent der Stimmbürgerinnen und Stimmbürger von Rickenbach LU haben die Massentierhaltungsinitiative angenommen. Rickenbach LU hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les électeurs de Rickenbach (LU) valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 68,7 pour cent des voix. Rickenbach (LU) a approuvé l'initiative, tout comme son canton.","A Rickenbach LU i cittadini hanno accolto, con il 68,7 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Rickenbach LU approvando il testo si è espresso come il suo cantone."
1098,44.2,44.2,55.8,"Ruswil LU","Ruswil (LU)","Ruswil LU","Ruswil ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 55,8 Prozent abgelehnt. Ruswil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Ruswil avec 55,8 pour cent de non. Ruswil a rejeté l'initiative, contrairement à son canton.","Da Ruswil è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 55,8 percento dei voti. Il comune di Ruswil respingendo il testo è andato controcorrente rispetto al suo cantone."
1099,43.7,43.7,56.3,"Schenkon LU","Schenkon (LU)","Schenkon LU","Schenkon ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 56,3 Prozent abgelehnt. Schenkon hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Schenkon avec 56,3 pour cent de non. Schenkon a rejeté l'initiative, contrairement à son canton.","Da Schenkon è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 56,3 percento dei voti. Il comune di Schenkon respingendo il testo è andato controcorrente rispetto al suo cantone."
1100,35,35,65,"Schlierbach LU","Schlierbach (LU)","Schlierbach LU","In Schlierbach hat die Stimmbevölkerung die Massentierhaltungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 65 Prozent verworfen. Schlierbach hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","A Schlierbach, les habitants sont défavorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 65 pour cent des voix. Schlierbach a rejeté l'initiative, contrairement à son canton.","I cittadini di Schlierbach si sono opposti all'iniziativa ""No all'allevamento intensivo in Svizzera"". Il testo è stato respinto con il 65 percento dei voti. Il comune di Schlierbach respingendo il testo è andato controcorrente rispetto al suo cantone."
1102,9.7,9.7,90.3,"Sempach LU","Sempach (LU)","Sempach LU","90,3 Prozent der Stimmbürgerinnen und Stimmbürger von Sempach sagen Nein zur Massentierhaltungsinitiative. Sempach hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants de Sempach s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 90,3 pour cent de non. Sempach a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Sempach: i cittadini hanno bocciato il testo con il 90,3 percento dei voti. Il comune di Sempach respingendo il testo è andato controcorrente rispetto al suo cantone."
1103,35.8,35.8,64.2,"Sursee LU","Sursee (LU)","Sursee LU","64,2 Prozent der Stimmbürgerinnen und Stimmbürger von Sursee sagen Nein zur Massentierhaltungsinitiative. Sursee hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants de Sursee s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 64,2 pour cent de non. Sursee a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Sursee: i cittadini hanno bocciato il testo con il 64,2 percento dei voti. Il comune di Sursee respingendo il testo è andato controcorrente rispetto al suo cantone."
1104,46.6,46.6,53.4,"Triengen LU","Triengen (LU)","Triengen LU","Nein zur Massentierhaltungsinitiative in Triengen: Mit 53,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Triengen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Triengen avec 53,4 pour cent des suffrages. Triengen a rejeté l'initiative, contrairement à son canton.","A Triengen i cittadini hanno respinto, con il 53,4 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Triengen respingendo il testo è andato controcorrente rispetto al suo cantone."
1107,50.1,50.1,49.9,"Wolhusen LU","Wolhusen (LU)","Wolhusen LU","Ja zur Massentierhaltungsinitiative in Wolhusen. Die Gemeinde hat das Volksbegehren mit 50,1 Prozent der Stimmen angenommen. Wolhusen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","L'initiative ""Non à l’élevage intensif en Suisse"" passe la rampe à Wolhusen avec 50,1 pour cent de oui. Wolhusen a approuvé l'initiative, tout comme son canton.","Da Wolhusen è arrivato un ""sì"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno accolto il testo con il 50,1 percento dei voti. Il comune di Wolhusen approvando il testo si è espresso come il suo cantone."
1121,87.8,87.8,12.2,"Alberswil LU","Alberswil (LU)","Alberswil LU","Die Gemeinde Alberswil hat die Massentierhaltungsinitiative mit 87,8 Prozent Ja-Stimmen angenommen. Alberswil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants d'Alberswil acceptent l'initiative ""Non à l’élevage intensif en Suisse"" avec 87,8 pour cent de oui. Alberswil a approuvé l'initiative, tout comme son canton.","Nel comune di Alberswil l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata accettata con il 87,8 percento dei voti. Il comune di Alberswil approvando il testo si è espresso come il suo cantone."
1122,93.4,93.4,6.6,"Altbüron LU","Altbüron (LU)","Altbüron LU","Ja zur Massentierhaltungsinitiative in Altbüron: Mit 93,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Altbüron hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants d'Altbüron approuvent l'initiative ""Non à l’élevage intensif en Suisse"" avec 93,4 pour cent des voix. Altbüron a approuvé l'initiative, tout comme son canton.","Sì all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Altbüron: i cittadini hanno approvato il testo con il 93,4 percento dei voti. Il comune di Altbüron approvando il testo si è espresso come il suo cantone."
1123,25.4,25.4,74.6,"Altishofen LU","Altishofen (LU)","Altishofen LU","Altishofen ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Massentierhaltungsinitiative mit 74,6 Prozent abgelehnt. Altishofen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","L'initiative ""Non à l’élevage intensif en Suisse"" ne passe pas la rampe à Altishofen avec 74,6 pour cent de non. Altishofen a rejeté l'initiative, contrairement à son canton.","Da Altishofen è arrivato un ""no"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno respinto il testo con il 74,6 percento dei voti. Il comune di Altishofen respingendo il testo è andato controcorrente rispetto al suo cantone."
1125,79.1,79.1,20.9,"Dagmersellen LU","Dagmersellen (LU)","Dagmersellen LU","79,1 Prozent der Stimmbürgerinnen und Stimmbürger von Dagmersellen haben die Massentierhaltungsinitiative angenommen. Dagmersellen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les électeurs de Dagmersellen valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 79,1 pour cent des voix. Dagmersellen a approuvé l'initiative, tout comme son canton.","A Dagmersellen i cittadini hanno accolto, con il 79,1 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Dagmersellen approvando il testo si è espresso come il suo cantone."
1127,47.3,47.3,52.7,"Egolzwil LU","Egolzwil (LU)","Egolzwil LU","52,7 Prozent der Stimmbürgerinnen und Stimmbürger von Egolzwil sagen Nein zur Massentierhaltungsinitiative. Egolzwil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants d'Egolzwil s'opposent à l'initiative ""Non à l’élevage intensif en Suisse"" avec 52,7 pour cent de non. Egolzwil a rejeté l'initiative, contrairement à son canton.","No all'Iniziativa ""No all'allevamento intensivo in Svizzera"" nel comune di Egolzwil: i cittadini hanno bocciato il testo con il 52,7 percento dei voti. Il comune di Egolzwil respingendo il testo è andato controcorrente rispetto al suo cantone."
1128,33.7,33.7,66.3,"Ettiswil LU","Ettiswil (LU)","Ettiswil LU","Keine Mehrheit für die Massentierhaltungsinitiative in Ettiswil: Mit 8'415 Nein-Stimmen zu 4'285 Ja-Stimmen oder 66,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Ettiswil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","C'est non à 66,3 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Ettiswil. Ettiswil a rejeté l'initiative, contrairement à son canton.","Con il 66,3 percento di ""no"", i cittadini del comune di Ettiswil hanno bocciato l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Ettiswil respingendo il testo è andato controcorrente rispetto al suo cantone."
1129,51.8,51.8,48.2,"Fischbach LU","Fischbach (LU)","Fischbach LU","Ja zur Massentierhaltungsinitiative in Fischbach. Die Gemeinde hat das Volksbegehren mit 51,8 Prozent der Stimmen angenommen. Fischbach hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","L'initiative ""Non à l’élevage intensif en Suisse"" passe la rampe à Fischbach avec 51,8 pour cent de oui. Fischbach a approuvé l'initiative, tout comme son canton.","Da Fischbach è arrivato un ""sì"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno accolto il testo con il 51,8 percento dei voti. Il comune di Fischbach approvando il testo si è espresso come il suo cantone."
